ID,Year,StateAbbreviation,None,D0,D1,D2,D3,D4,StatisticFormatID
387,2010,HI,28.97,"6,443.10","4,718.34","2,916.96","1,837.96",330.63,1
388,2010,HI,28.97,"6,443.10","4,950.36","2,766.55","1,979.32",198.82,1
389,2010,HI,287.94,"6,184.14","4,667.26","2,789.39","1,847.81",359.52,1
390,2010,HI,287.94,"6,184.14","4,670.90","2,789.39","1,822.58",330.62,1
391,2010,HI,29,"6,443.07","4,987.15","2,388.27",842.54,0,1
392,2010,HI,29,"6,443.07","4,987.15","2,388.37",842.5,0,1
393,2010,HI,29,"6,443.07","5,117.82","2,529.08",842.5,0,1
394,2010,HI,29,"6,443.07","5,326.30","2,629.21","1,064.02",417.78,1
395,2010,HI,29,"6,443.07","5,326.30","2,629.21",842.5,0,1
396,2010,HI,4.44,"6,467.63","3,684.11","2,388.35",633.12,0,1
397,2010,HI,784.9,"5,687.17","3,217.67","2,766.55","1,672.51",198.82,1
398,2010,HI,8.35,"6,463.73","3,684.11","2,388.31",633.12,0,1
399,2010,IA,"56,311.50",0,0,0,0,0,1
400,2010,ID,0,"83,568.44","27,066.93",0,0,0,1
401,2010,ID,0,"83,568.44","29,526.84","1,170.64",0,0,1
402,2010,ID,0,"83,568.44","50,003.94","8,706.25",0,0,1
403,2010,ID,0,"83,568.44","53,277.74","9,552.84",0,0,1
404,2010,ID,0,"83,568.44","53,277.74","9,992.10",0,0,1
405,2010,ID,0,"83,568.44","56,763.76","8,706.25",0,0,1
406,2010,ID,0,"83,568.44","59,757.64","8,706.25",0,0,1
407,2010,ID,0,"83,568.44","60,082.39","8,176.34",0,0,1
408,2010,ID,0,"83,568.44","60,082.39","9,992.10",0,0,1
409,2010,ID,"13,072.34","70,496.10","41,000.76","5,391.92",0,0,1
410,2010,ID,"13,603.07","69,965.37","40,205.07","5,391.92",0,0,1
411,2010,ID,"28,350.25","55,218.19","30,712.02","1,915.31",0,0,1
412,2010,ID,"29,330.75","54,237.69","18,088.14",0,0,0,1
413,2010,ID,"29,378.38","54,190.06","17,075.78",0,0,0,1
414,2010,ID,"31,291.31","52,277.13","12,572.32",0,0,0,1
415,2010,ID,"31,710.48","51,857.96","14,999.66",0,0,0,1
416,2010,ID,"35,147.22","48,421.22","15,653.68",0,0,0,1
417,2010,ID,4.11,"83,564.33","60,082.39","8,176.34",0,0,1
418,2010,ID,"42,748.58","40,819.86","10,489.60",0,0,0,1
419,2010,ID,"44,443.38","39,125.06","5,735.34",0,0,0,1
420,2010,ID,"50,986.87","32,581.57",0,0,0,0,1
421,2010,ID,"51,162.64","32,405.80",0,0,0,0,1
422,2010,ID,"60,569.26","22,999.17",0,0,0,0,1
423,2010,ID,"62,547.06","21,021.38",0,0,0,0,1
424,2010,ID,"67,913.00","15,655.44",0,0,0,0,1
425,2010,ID,"68,094.04","15,474.40",0,0,0,0,1
426,2010,ID,"75,342.37","8,226.07",0,0,0,0,1
427,2010,ID,"75,786.99","7,781.45",0,0,0,0,1
428,2010,ID,"79,820.76","3,747.68",0,0,0,0,1
429,2010,ID,"83,568.44",0,0,0,0,0,1
430,2010,IL,"22,476.16","33,906.38","11,530.44",953.83,0,0,1
431,2010,IL,"24,335.12","32,047.43","6,040.20",0,0,0,1
432,2010,IL,"24,335.12","32,047.43","7,733.52",684.38,0,0,1
433,2010,IL,"36,322.84","20,059.71","1,510.68",0,0,0,1
434,2010,IL,"36,544.81","19,837.74","8,992.77",953.83,0,0,1
435,2010,IL,"36,554.87","19,827.68","7,733.52",684.38,0,0,1
436,2010,IL,"36,554.87","19,827.68","9,018.00",924.23,0,0,1
437,2010,IL,"36,857.80","19,524.74",709.78,0,0,0,1
438,2010,IL,"44,768.49","11,614.06",24.61,0,0,0,1
439,2010,IL,"47,997.02","8,385.52","2,075.94",0,0,0,1
440,2010,IL,"48,042.49","8,340.06","2,075.94",0,0,0,1
441,2010,IL,"49,273.61","7,108.94",24.61,0,0,0,1
442,2010,IL,"50,387.54","5,995.00","1,510.68",0,0,0,1
443,2010,IL,"50,420.92","5,961.62","1,510.68",0,0,0,1
444,2010,IL,"50,908.23","5,474.32",760.07,0,0,0,1
445,2010,IL,"52,565.68","3,816.86",990.14,0,0,0,1
446,2010,IL,"52,572.02","3,810.53",372.17,0,0,0,1
447,2010,IL,"53,306.18","3,076.37",51.18,0,0,0,1
448,2010,IL,"55,404.29",978.26,0,0,0,0,1
449,2010,IL,"55,419.87",962.67,0,0,0,0,1
450,2010,IL,"55,939.77",442.77,0,0,0,0,1
451,2010,IL,"56,022.94",359.61,0,0,0,0,1
452,2010,IL,"56,382.55",0,0,0,0,0,1
453,2010,IN,0,"36,199.11","34,832.11","18,638.54","5,203.32",0,1
454,2010,IN,"1,658.21","34,540.89","10,811.05",333.56,0,0,1
455,2010,IN,"1,658.21","34,540.89","6,855.51",152.77,0,0,1
456,2010,IN,1.26,"36,197.84","20,453.64","10,137.18","1,473.17",0,1
457,2010,IN,1.26,"36,197.84","23,668.10","13,656.59","1,473.17",0,1
458,2010,IN,"13,153.11","23,046.00",4.72,0,0,0,1
459,2010,IN,"13,972.30","22,226.81","15,384.16","6,697.77",0,0,1
460,2010,IN,"13,972.30","22,226.81","9,367.51",0,0,0,1
461,2010,IN,"13,992.42","22,206.68",4.72,0,0,0,1
462,2010,IN,"19,242.66","16,956.45",4.72,0,0,0,1
463,2010,IN,"2,572.75","33,626.35","4,911.78",0,0,0,1
464,2010,IN,"2,929.90","33,269.21","4,911.78",0,0,0,1
465,2010,IN,"26,936.73","9,262.38",0,0,0,0,1
466,2010,IN,"29,633.04","6,566.07",0,0,0,0,1
467,2010,IN,"35,303.66",895.45,4.33,0,0,0,1
468,2010,IN,"35,303.82",895.29,0,0,0,0,1
469,2010,IN,"35,493.69",705.41,0,0,0,0,1
470,2010,IN,"35,571.80",627.3,0,0,0,0,1
471,2010,IN,"36,131.63",67.47,0,0,0,0,1
472,2010,IN,"36,153.23",45.88,0,0,0,0,1
473,2010,IN,"36,159.05",40.05,0,0,0,0,1
474,2010,IN,"36,199.11",0,0,0,0,0,1
475,2010,IN,502.62,"35,696.49","34,388.83","18,638.54","5,203.32",0,1
476,2010,IN,502.62,"35,696.49","34,456.88","18,638.54","5,203.32",0,1
477,2010,IN,504.37,"35,694.74","23,668.10","13,656.59","1,473.17",0,1
478,2010,IN,"7,337.27","28,861.84","17,268.45","6,697.77",0,0,1
479,2010,IN,"7,384.73","28,814.38","17,268.45","6,697.77",0,0,1
480,2010,KS,"14,664.43","67,622.98","36,082.58","2,861.14",0,0,1
481,2010,KS,"20,764.34","61,523.06","27,484.15","2,861.14",0,0,1
482,2010,KS,"29,792.65","52,494.75","18,078.70","2,102.56",0,0,1
483,2010,KS,"43,328.10","38,959.30","16,510.36",0.01,0,0,1
484,2010,KS,"48,204.54","34,082.86","9,321.72",0,0,0,1
485,2010,KS,"48,868.24","33,419.17","9,321.72",0,0,0,1
486,2010,KS,"49,532.22","32,755.18","9,321.72",0,0,0,1
487,2010,KS,"56,248.49","26,038.92",0,0,0,0,1
488,2010,KS,"60,298.60","21,988.80",0,0,0,0,1
489,2010,KS,"66,960.37","15,327.03",0,0,0,0,1
490,2010,KS,"68,488.14","13,799.27",0,0,0,0,1
491,2010,KS,"72,630.91","9,656.49",0,0,0,0,1
492,2010,KS,"72,632.54","9,654.86",0,0,0,0,1
493,2010,KS,"72,724.43","9,562.98",0,0,0,0,1
494,2010,KS,"74,000.54","8,286.87",0,0,0,0,1
495,2010,KS,"75,070.42","7,216.99",0,0,0,0,1
496,2010,KS,"75,846.22","6,441.19",0,0,0,0,1
497,2010,KS,"80,183.98","2,103.43",0,0,0,0,1
498,2010,KS,"80,295.12","1,992.28",0,0,0,0,1
499,2010,KS,"80,985.16","1,302.24",22.49,0,0,0,1
500,2010,KS,"81,183.77","1,103.63",0,0,0,0,1
501,2010,KS,"82,287.40",0,0,0,0,0,1
502,2010,KY,"10,914.01","29,443.36","19,782.15","10,543.52",242.48,0,1
503,2010,KY,"10,982.19","29,375.18","19,782.15","10,543.52",242.48,0,1
504,2010,KY,"12,021.47","28,335.89","15,531.21",675.9,0,0,1
505,2010,KY,"12,396.03","27,961.33","17,111.79",675.9,0,0,1
506,2010,KY,"12,396.03","27,961.33","17,174.18",714.51,0,0,1
507,2010,KY,"13,667.20","26,690.16","12,436.58","6,918.11",362.28,0,1
508,2010,KY,"15,726.71","24,630.66","10,880.85","3,157.41",0,0,1
509,2010,KY,"15,761.13","24,596.24","15,531.21",675.9,0,0,1
510,2010,KY,"16,854.00","23,503.37","10,880.85","3,126.73",0,0,1
511,2010,KY,"18,735.45","21,621.91","4,697.74",0,0,0,1
512,2010,KY,"18,764.57","21,592.79","4,697.74",0,0,0,1
513,2010,KY,"19,601.99","20,755.37",0,0,0,0,1
514,2010,KY,"19,781.36","20,576.00","3,836.71",0,0,0,1
515,2010,KY,"20,018.99","20,338.37",0,0,0,0,1
516,2010,KY,"25,120.78","15,236.59","9,091.02",288.27,0,0,1
517,2010,KY,"25,714.37","14,643.00",0,0,0,0,1
518,2010,KY,"25,900.27","14,457.09",0,0,0,0,1
519,2010,KY,"28,115.06","12,242.31",0,0,0,0,1
520,2010,KY,"28,784.97","11,572.40","6,205.30",0,0,0,1
521,2010,KY,"28,784.97","11,572.40","6,205.30",293.17,0,0,1
522,2010,KY,"29,707.00","10,650.36","6,670.01",0,0,0,1
523,2010,KY,"30,575.75","9,781.62","4,017.70",0,0,0,1
524,2010,KY,"31,094.74","9,262.63","6,205.30",0,0,0,1
525,2010,KY,"35,586.88","4,770.48",840.1,0,0,0,1
526,2010,KY,"37,611.62","2,745.75",0,0,0,0,1
527,2010,KY,"37,833.09","2,524.27",0,0,0,0,1
528,2010,KY,"40,308.15",49.22,0,0,0,0,1
529,2010,KY,"40,323.71",33.65,0,0,0,0,1
530,2010,KY,"40,341.94",15.43,0,0,0,0,1
531,2010,KY,"40,343.44",13.92,0,0,0,0,1
532,2010,KY,"40,357.37",0,0,0,0,0,1
533,2010,KY,"6,202.49","34,154.87","23,555.50","18,292.21","2,265.33",0,1
534,2010,KY,"6,202.49","34,154.87","23,635.71","18,292.21","2,265.33",0,1
535,2010,KY,"6,202.49","34,154.87","23,727.05","18,225.11","2,215.98",0,1
536,2010,KY,"6,248.46","34,108.91","21,455.42","8,059.77",151.05,0,1
537,2010,LA,0,"46,909.56","37,778.35","27,708.48","11,536.74",0,1
538,2010,LA,0,"46,909.56","40,915.40","28,015.47","19,229.70",0,1
539,2010,LA,"1,120.65","45,788.91","40,015.07","28,716.06","15,761.59",0,1
540,2010,LA,"1,167.74","45,741.82","30,758.87","23,563.72","12,627.27",0,1
541,2010,LA,"1,720.82","45,188.75","38,867.92","28,555.13","14,995.16",0,1
542,2010,LA,"12,723.97","34,185.59","26,554.74","23,426.80","11,769.24",0,1
543,2010,LA,"12,723.97","34,185.59","26,554.95","23,426.80","11,769.24",0,1
544,2010,LA,"12,723.97","34,185.59","28,071.53","23,475.72","11,790.58",0,1
545,2010,LA,"13,136.08","33,773.48",0,0,0,0,1
546,2010,LA,"14,869.13","32,040.43","25,416.54","17,111.11","8,094.78",0,1
547,2010,LA,"15,698.18","31,211.39","20,548.72","12,651.49",0,0,1
548,2010,LA,"15,744.40","31,165.16","24,489.18","16,978.42","7,851.06",0,1
549,2010,LA,"16,152.27","30,757.30","20,957.05","12,651.49",0,0,1
550,2010,LA,"16,622.19","30,287.37","22,850.88","17,100.01","7,452.19",0,1
551,2010,LA,"16,650.95","30,258.62","22,594.35","16,009.92","7,479.28",0,1
552,2010,LA,"16,727.70","30,181.86","22,767.49","13,195.53","4,306.52",0,1
553,2010,LA,19.69,"46,889.87","34,376.42",0,0,0,1
554,2010,LA,19.75,"46,889.81","15,618.43",0,0,0,1
555,2010,LA,"2,900.68","44,008.89","30,476.34","12,913.36",0,0,1
556,2010,LA,"25,143.33","21,766.23","19,269.45","15,015.85","4,306.52",0,1
557,2010,LA,"25,143.33","21,766.23","19,375.27","13,195.53","4,306.52",0,1
558,2010,LA,"25,143.33","21,766.23","19,413.88","13,312.60","4,306.52",0,1
559,2010,LA,"3,015.55","43,894.01","38,420.37","25,863.63","9,552.42",0,1
560,2010,LA,"3,015.58","43,893.98","30,698.24","21,276.33","7,243.36",0,1
561,2010,LA,"3,045.48","43,864.09","30,698.24","16,553.21","4,306.52",0,1
562,2010,LA,"3,160.80","43,748.76","22,445.64",0,0,0,1
563,2010,LA,"3,160.80","43,748.76","22,961.22",0,0,0,1
564,2010,LA,"37,969.62","8,939.94",0,0,0,0,1
565,2010,LA,"4,725.36","42,184.21","5,593.41",0,0,0,1
566,2010,LA,"46,909.56",0,0,0,0,0,1
567,2010,LA,"5,135.18","41,774.38",0,0,0,0,1
568,2010,LA,"5,183.29","41,726.27","31,278.96","23,389.97","8,408.77",0,1
569,2010,LA,"5,183.29","41,726.27","32,020.37","24,051.50","8,408.77",0,1
570,2010,LA,"5,183.29","41,726.27","32,020.37","24,220.00","8,408.77",0,1
571,2010,LA,"6,937.20","39,972.36","20,171.24","15,015.85","4,306.52",0,1
572,2010,LA,"9,643.45","37,266.11","22,328.95","15,674.28","7,887.48",0,1
573,2010,LA,"9,643.45","37,266.11","22,516.61","12,651.49",0,0,1
574,2010,MA,0,"8,137.17","1,613.25",0,0,0,1
575,2010,MA,"2,258.72","5,878.45",0,0,0,0,1
576,2010,MA,"2,405.33","5,731.84",0,0,0,0,1
577,2010,MA,"3,191.19","4,945.98",0,0,0,0,1
578,2010,MA,"3,460.10","4,677.07",0,0,0,0,1
579,2010,MA,"3,481.61","4,655.56","1,402.86",0,0,0,1
580,2010,MA,"3,481.61","4,655.56",137.09,0,0,0,1
581,2010,MA,"3,481.61","4,655.56","2,224.59",0,0,0,1
582,2010,MA,"3,710.59","4,426.58",0,0,0,0,1
583,2010,MA,"3,945.98","4,191.19",0,0,0,0,1
584,2010,MA,464.37,"7,672.80",0,0,0,0,1
585,2010,MA,"6,860.36","1,276.81",0,0,0,0,1
586,2010,MA,"8,087.01",50.16,0,0,0,0,1
587,2010,MA,"8,137.17",0,0,0,0,0,1
588,2010,MD,0,"9,805.81","3,227.30","1,706.12",267.63,0,1
589,2010,MD,"1,411.20","8,394.61","5,936.77",388.11,0,0,1
590,2010,MD,"1,562.81","8,243.00","3,227.30","1,706.12",267.63,0,1
591,2010,MD,"3,301.15","6,504.65","3,726.85","1,427.34",0,0,1
592,2010,MD,"3,759.13","6,046.68","3,282.72",846.38,0,0,1
593,2010,MD,"3,899.75","5,906.06",0,0,0,0,1
594,2010,MD,"4,008.37","5,797.44","3,227.30","1,706.12",267.63,0,1
595,2010,MD,"4,313.11","5,492.70","3,332.99",0,0,0,1
596,2010,MD,"4,811.03","4,994.78","2,613.48","1,427.34",0,0,1
597,2010,MD,"5,692.82","4,112.99","2,203.67",359.1,0,0,1
598,2010,MD,"5,692.82","4,112.99","2,957.68",599.25,0,0,1
599,2010,MD,532.26,"9,273.55","3,613.43",0,0,0,1
600,2010,MD,"6,937.18","2,868.63","1,379.46",153.44,0,0,1
601,2010,MD,670.7,"9,135.11","6,290.08",388.11,0,0,1
602,2010,MD,"7,626.61","2,179.20","1,379.46",153.44,0,0,1
603,2010,MD,"8,185.44","1,620.36","1,379.46",153.44,0,0,1
604,2010,MD,"8,185.44","1,620.36",535.05,0,0,0,1
605,2010,MD,"8,185.44","1,620.36",706.89,0,0,0,1
606,2010,MD,"9,241.18",564.63,0,0,0,0,1
607,2010,MD,"9,591.77",214.04,0,0,0,0,1
608,2010,MD,"9,805.81",0,0,0,0,0,1
609,2010,ME,"13,536.46","18,933.40",0,0,0,0,1
610,2010,ME,"17,735.37","14,734.49",0,0,0,0,1
611,2010,ME,"17,735.37","14,734.49","2,705.65",0,0,0,1
612,2010,ME,"17,735.75","14,734.11","2,705.65",0,0,0,1
613,2010,ME,"20,180.73","12,289.13","5,167.23",0,0,0,1
614,2010,ME,"22,856.18","9,613.68","3,380.43",0,0,0,1
615,2010,ME,"22,945.15","9,524.71",0,0,0,0,1
616,2010,ME,"24,677.34","7,792.52",0,0,0,0,1
617,2010,ME,"26,236.71","6,233.15",0,0,0,0,1
618,2010,ME,"26,261.16","6,208.70",0,0,0,0,1
619,2010,ME,"32,469.86",0,0,0,0,0,1
620,2010,ME,"5,825.69","26,644.17","3,413.36",0,0,0,1
621,2010,ME,"7,724.12","24,745.74","8,807.40",0,0,0,1
622,2010,MI,"21,351.91","36,805.65","15,003.41",0,0,0,1
623,2010,MI,"21,483.36","36,674.20","3,138.60",0,0,0,1
624,2010,MI,"24,731.78","33,425.78","21,002.55","8,255.39",0,0,1
625,2010,MI,"24,749.70","33,407.86","21,002.55","8,255.39",0,0,1
626,2010,MI,"24,796.56","33,360.99","15,981.39","2,820.21",0,0,1
627,2010,MI,"24,796.91","33,360.65","15,760.41","1,387.53",0,0,1
628,2010,MI,"27,521.82","30,635.74","3,138.60",0,0,0,1
629,2010,MI,"28,137.31","30,020.25","21,002.55","13,017.71",668.26,0,1
630,2010,MI,"28,275.78","29,881.77","21,002.55","13,017.77","2,705.81",0,1
631,2010,MI,"28,370.46","29,787.10","21,113.68","16,801.46","8,098.76",0,1
632,2010,MI,"28,413.41","29,744.14","21,111.29","16,801.46","8,098.76",0,1
633,2010,MI,"28,733.57","29,423.99","20,976.64","7,360.27",0,0,1
634,2010,MI,"28,733.57","29,423.99","20,976.64","9,956.86","3,763.88",0,1
635,2010,MI,"29,519.50","28,638.06","8,216.48","1,662.48",0,0,1
636,2010,MI,"29,799.73","28,357.83","16,789.16","5,705.85",0,0,1
637,2010,MI,"30,845.35","27,312.20","16,786.39","5,755.81",0,0,1
638,2010,MI,"35,121.47","23,036.09","1,519.03",0,0,0,1
639,2010,MI,"35,710.71","22,446.84","15,490.43","5,755.81",0,0,1
640,2010,MI,"35,772.48","22,385.07","1,519.03",0,0,0,1
641,2010,MI,"36,688.49","21,469.07","13,881.39","4,331.50",0,0,1
642,2010,MI,"39,345.70","18,811.86","8,216.48","1,662.48",0,0,1
643,2010,MI,"40,275.15","17,882.41","6,415.44",0,0,0,1
644,2010,MI,"42,807.12","15,350.43",74.36,0,0,0,1
645,2010,MI,"43,672.10","14,485.45",74.36,0,0,0,1
646,2010,MI,"43,697.80","14,459.76",74.36,0,0,0,1
647,2010,MI,"43,907.50","14,250.06","4,366.71",0,0,0,1
648,2010,MI,"43,907.50","14,250.06","4,367.85",0,0,0,1
649,2010,MI,"43,907.50","14,250.06",563.38,0,0,0,1
650,2010,MI,"43,912.87","14,244.69","4,147.52",0,0,0,1
651,2010,MI,"43,912.87","14,244.69","4,507.70",0,0,0,1
652,2010,MI,"44,213.71","13,943.85",74.36,0,0,0,1
653,2010,MI,"50,256.20","7,901.36",0,0,0,0,1
654,2010,MI,"51,010.26","7,147.30","2,333.31",0,0,0,1
655,2010,MI,"51,306.89","6,850.66","1,519.03",0,0,0,1
656,2010,MI,"55,016.50","3,141.06",106.75,0,0,0,1
657,2010,MI,"55,136.38","3,021.18",106.75,0,0,0,1
658,2010,MN,"41,262.80","43,118.39","15,960.45","3,193.07",0,0,1
659,2010,MN,"42,769.24","41,611.94","15,951.42","3,193.07",0,0,1
660,2010,MN,"45,517.74","38,863.44","21,356.89","3,822.00",0,0,1
661,2010,MN,"45,517.74","38,863.44","25,594.69","4,244.21",0,0,1
662,2010,MN,"46,539.59","37,841.59","21,295.00",0,0,0,1
663,2010,MN,"48,397.26","35,983.92","13,707.33","3,193.07",0,0,1
664,2010,MN,"50,555.41","33,825.78","15,951.42","3,193.07",0,0,1
665,2010,MN,"51,276.85","33,104.33","1,450.50",0,0,0,1
666,2010,MN,"53,924.09","30,457.09","13,707.33","3,193.07",0,0,1
667,2010,MN,"58,982.99","25,398.19","1,299.34",0,0,0,1
668,2010,MN,"63,979.48","20,401.70","1,280.21",0,0,0,1
669,2010,MN,"64,180.97","20,200.21","12,678.55","3,191.08",0,0,1
670,2010,MN,"64,938.62","19,442.56","1,280.21",0,0,0,1
671,2010,MN,"65,879.89","18,501.29","9,561.69","3,191.08",0,0,1
672,2010,MN,"66,422.38","17,958.81","9,561.69","3,191.98",0,0,1
673,2010,MN,"69,534.66","14,846.53","7,250.03","5,257.02",0,0,1
674,2010,MN,"71,700.83","12,680.35","5,632.40","2,718.05",0,0,1
675,2010,MN,"76,136.79","8,244.39","4,049.71","2,683.35",0,0,1
676,2010,MN,"78,524.78","5,856.40","4,049.71","2,683.35",0,0,1
677,2010,MN,"79,021.14","5,360.04","3,584.91","1,881.37",0,0,1
678,2010,MN,"80,367.95","4,013.23","1,481.30",0,0,0,1
679,2010,MN,"80,367.95","4,013.23","2,298.41",0,0,0,1
680,2010,MO,"45,091.80","24,626.26","7,096.39","3,396.69","1,448.22",0,1
681,2010,MO,"52,591.82","17,126.24","5,379.11",0,0,0,1
682,2010,MO,"52,684.32","17,033.74","5,268.46",0,0,0,1
683,2010,MO,"53,043.93","16,674.13","9,233.45","5,952.25","3,600.02",0,1
684,2010,MO,"53,196.47","16,521.59","11,216.98",0,0,0,1
685,2010,MO,"53,196.47","16,521.59","6,147.57",0,0,0,1
686,2010,MO,"53,317.98","16,400.08","11,195.71","2,884.28",0,0,1
687,2010,MO,"54,883.89","14,834.17","6,740.21",0,0,0,1
688,2010,MO,"54,986.82","14,731.24","9,067.02","5,952.25","3,600.02",0,1
689,2010,MO,"55,169.83","14,548.23","6,269.35","2,464.31","1,448.22",0,1
690,2010,MO,"55,538.12","14,179.94","6,033.12",0,0,0,1
691,2010,MO,"55,567.08","14,150.98","5,939.36",0,0,0,1
692,2010,MO,"56,339.68","13,378.38","7,724.91","2,245.46",0,0,1
693,2010,MO,"57,411.78","12,306.28",0,0,0,0,1
694,2010,MO,"58,339.82","11,378.24","6,253.51","2,464.31","1,448.22",0,1
695,2010,MO,"59,372.82","10,345.24","3,758.40","2,245.46",0,0,1
696,2010,MO,"59,704.82","10,013.24","6,536.04","3,234.07","1,707.47",0,1
697,2010,MO,"60,501.44","9,216.62","6,022.98","4,327.70","2,122.49",0,1
698,2010,MO,"61,221.07","8,496.99","4,414.67","2,385.61",0,0,1
699,2010,MO,"61,221.07","8,496.99","4,414.67","2,587.37","1,466.36",0,1
700,2010,MO,"61,435.31","8,282.75","4,414.67","2,587.37","1,466.36",0,1
701,2010,MO,"61,496.63","8,221.43","3,758.40","2,385.17",0,0,1
702,2010,MO,"61,533.71","8,184.35","3,758.40","2,385.17",0,0,1
703,2010,MO,"62,208.73","7,509.33",0,0,0,0,1
704,2010,MO,"69,718.06",0,0,0,0,0,1
705,2010,MS,0,"47,714.28","39,305.03","13,023.73","1,962.21",0,1
706,2010,MS,0,"47,714.28","39,316.48","12,802.71","1,757.54",0,1
707,2010,MS,0,"47,714.28","40,545.82","22,315.57",47.63,0,1
708,2010,MS,0,"47,714.28","43,525.76","24,571.03","1,464.73",0,1
709,2010,MS,0,"47,714.28","44,455.68","30,210.15","3,818.28",0,1
710,2010,MS,0,"47,714.28","45,164.91","19,764.81","2,174.91",0,1
711,2010,MS,0,"47,714.28","47,601.75","29,435.71","4,070.88",0,1
712,2010,MS,"1,280.06","46,434.21","35,547.85","4,479.63",0,0,1
713,2010,MS,"1,853.59","45,860.69","26,125.97","4,511.45",0,0,1
714,2010,MS,"20,526.50","27,187.78","10,027.49","4,077.39",571.73,0,1
715,2010,MS,"24,580.42","23,133.86","10,027.49","4,077.39",571.73,0,1
716,2010,MS,"27,825.48","19,888.80","6,217.64","2,132.19",47.63,0,1
717,2010,MS,"28,240.52","19,473.75",687.81,0,0,0,1
718,2010,MS,"29,383.30","18,330.98","10,027.49","3,679.50",293.05,0,1
719,2010,MS,"3,134.31","44,579.96","34,012.10","13,684.08",0,0,1
720,2010,MS,"3,603.48","44,110.80","32,901.57","2,565.76",47.63,0,1
721,2010,MS,"3,611.39","44,102.89","32,901.57","2,565.76",47.63,0,1
722,2010,MS,"3,971.79","43,742.48","7,868.84","2,205.15",47.63,0,1
723,2010,MS,"30,202.67","17,511.60","6,623.52",398.83,0,0,1
724,2010,MS,"30,232.65","17,481.63","6,558.33",449.87,0,0,1
725,2010,MS,"31,357.89","16,356.39","5,974.80","2,205.15",47.63,0,1
726,2010,MS,"34,013.78","13,700.50",0,0,0,0,1
727,2010,MS,"34,254.42","13,459.86",687.81,0,0,0,1
728,2010,MS,"34,583.83","13,130.45","1,553.96",0,0,0,1
729,2010,MS,"34,583.83","13,130.45",687.81,0,0,0,1
730,2010,MS,"35,152.68","12,561.59","4,195.95",766.87,0,0,1
731,2010,MS,"35,184.22","12,530.05","1,762.99",0,0,0,1
732,2010,MS,"35,248.09","12,466.18","6,186.03","2,132.19",47.63,0,1
733,2010,MS,"35,748.62","11,965.66",920.23,0,0,0,1
734,2010,MS,"36,686.50","11,027.78","1,659.86",0,0,0,1
735,2010,MS,"37,508.30","10,205.98","6,178.02","2,132.19",47.63,0,1
736,2010,MS,"37,508.30","10,205.98","6,186.03","2,132.19",47.63,0,1
737,2010,MS,"38,135.62","9,578.66","4,709.05",0,0,0,1
738,2010,MS,"38,233.39","9,480.88",773.33,0,0,0,1
739,2010,MS,"43,743.84","3,970.43",0,0,0,0,1
740,2010,MS,"46,794.26",920.01,0,0,0,0,1
741,2010,MS,"47,053.21",661.06,0,0,0,0,1
742,2010,MS,"47,714.28",0,0,0,0,0,1
743,2010,MS,"6,951.55","40,762.73","23,928.43","4,486.14",0,0,1
744,2010,MS,"6,951.55","40,762.73","26,064.73","6,870.91",0,0,1
745,2010,MT,"104,760.48","42,327.84","14,323.11","3,023.82",0,0,1
746,2010,MT,"105,785.02","41,303.29","14,323.11","3,852.75",0,0,1
747,2010,MT,"114,461.46","32,626.86","6,446.11",0,0,0,1
748,2010,MT,"134,039.60","13,048.71","2,691.68",0,0,0,1
749,2010,MT,"139,907.70","7,180.62",0,0,0,0,1
750,2010,MT,"139,917.02","7,171.30",0,0,0,0,1
751,2010,MT,"140,103.77","6,984.55",0,0,0,0,1
752,2010,MT,"140,157.65","6,930.67",0,0,0,0,1
753,2010,MT,"141,859.49","5,228.82",0,0,0,0,1
754,2010,MT,"145,133.07","1,955.25",0,0,0,0,1
755,2010,MT,"145,657.21","1,431.11",0,0,0,0,1
756,2010,MT,"145,668.11","1,420.21",0,0,0,0,1
757,2010,MT,"146,970.50",117.82,0,0,0,0,1
758,2010,MT,"147,037.20",51.12,0,0,0,0,1
759,2010,MT,"147,088.32",0,0,0,0,0,1
760,2010,MT,"15,369.98","131,718.34","45,132.88","2,294.06",0,0,1
761,2010,MT,"32,856.81","114,231.51","40,904.07","5,289.25",0,0,1
762,2010,MT,"41,994.67","105,093.65","40,904.07","5,289.25",0,0,1
763,2010,MT,"56,280.21","90,808.11","40,304.86","7,337.31",0,0,1
764,2010,MT,"60,469.63","86,618.69","31,189.67",0,0,0,1
765,2010,MT,"60,469.63","86,618.69","31,189.67","2,096.80",0,0,1
766,2010,MT,"63,439.51","83,648.81","40,904.07","5,289.25",0,0,1
767,2010,MT,"64,213.57","82,874.75","47,873.90","2,294.06",0,0,1
768,2010,MT,"64,333.09","82,755.23","46,564.20","2,294.60",0,0,1
769,2010,MT,"64,333.09","82,755.23","47,873.90","2,294.60",0,0,1
770,2010,MT,"74,254.44","72,833.88","12,668.60",0,0,0,1
771,2010,MT,"78,932.83","68,155.49","40,904.07","5,289.25",0,0,1
772,2010,MT,"79,565.83","67,522.49","12,669.97",0,0,0,1
773,2010,MT,"81,508.98","65,579.33","36,558.48","4,390.91",0,0,1
774,2010,MT,"82,864.06","64,224.26","11,587.17",0,0,0,1
775,2010,MT,"82,864.25","64,224.06","11,640.23",0,0,0,1
